id,gid,x,y,v_x,v_y,radius,time
0,0,-8.993500,-1.001594,0.130000,-0.031871,0.750000,0.050000
1,0,-8.993500,1.001594,0.130000,0.031871,0.750000,0.050000
2,1,-0.006500,0.000000,-0.130000,0.000000,0.750000,0.050000
0,0,-8.981150,-1.003904,0.246991,-0.046205,0.750000,0.100000
1,0,-8.981150,1.003904,0.246991,0.046205,0.750000,0.100000
2,1,-0.018849,0.000000,-0.246981,0.000000,0.750000,0.100000
0,0,-8.963539,-1.006540,0.352227,-0.052717,0.750000,0.150000
1,0,-8.963539,1.006540,0.352227,0.052717,0.750000,0.150000
2,1,-0.036457,0.000000,-0.352154,0.000000,0.750000,0.150000
0,0,-8.941197,-1.009327,0.446839,-0.055749,0.750000,0.200000
1,0,-8.941197,1.009327,0.446839,0.055749,0.750000,0.200000
2,1,-0.058787,0.000000,-0.446609,0.000000,0.750000,0.200000
0,0,-8.914604,-1.012185,0.531865,-0.057154,0.750000,0.250000
1,0,-8.914604,1.012185,0.531865,0.057154,0.750000,0.250000
2,1,-0.085356,0.000000,-0.531368,0.000000,0.750000,0.250000
0,0,-8.884191,-1.015073,0.608254,-0.057757,0.750000,0.300000
1,0,-8.884191,1.015073,0.608254,0.057757,0.750000,0.300000
2,1,-0.115725,0.000000,-0.607381,0.000000,0.750000,0.300000
0,0,-8.850348,-1.017970,0.676865,-0.057947,0.750000,0.350000
1,0,-8.850348,1.017970,0.676865,0.057947,0.750000,0.350000
2,1,-0.149500,0.000000,-0.675516,0.000000,0.750000,0.350000
0,0,-8.813424,-1.020866,0.738478,-0.057922,0.750000,0.400000
1,0,-8.813424,1.020866,0.738478,0.057922,0.750000,0.400000
2,1,-0.186329,0.000000,-0.736564,0.000000,0.750000,0.400000
0,0,-8.773734,-1.023755,0.793795,-0.057782,0.750000,0.450000
1,0,-8.773734,1.023755,0.793795,0.057782,0.750000,0.450000
2,1,-0.225891,0.000000,-0.791238,0.000000,0.750000,0.450000
0,0,-8.731562,-1.026634,0.843449,-0.057581,0.750000,0.500000
1,0,-8.731562,1.026634,0.843449,0.057581,0.750000,0.500000
2,1,-0.267900,0.000000,-0.840180,0.000000,0.750000,0.500000
0,0,-8.687161,-1.029502,0.888007,-0.057350,0.750000,0.550000
1,0,-8.687161,1.029502,0.888007,0.057350,0.750000,0.550000
2,1,-0.312098,0.000000,-0.883969,0.000000,0.750000,0.550000
0,0,-8.640762,-1.032357,0.927982,-0.057106,0.750000,0.600000
1,0,-8.640762,1.032357,0.927982,0.057106,0.750000,0.600000
2,1,-0.358254,0.000000,-0.923124,0.000000,0.750000,0.600000
0,0,-8.592571,-1.035200,0.963834,-0.056858,0.750000,0.650000
1,0,-8.592571,1.035200,0.963834,0.056858,0.750000,0.650000
2,1,-0.406160,0.000000,-0.958111,0.000000,0.750000,0.650000
0,0,-8.542772,-1.038031,0.995975,-0.056614,0.750000,0.700000
1,0,-8.542772,1.038031,0.995975,0.056614,0.750000,0.700000
2,1,-0.455627,0.000000,-0.989350,0.000000,0.750000,0.700000
0,0,-8.491533,-1.040849,1.024776,-0.056376,0.750000,0.750000
1,0,-8.491533,1.040849,1.024776,0.056376,0.750000,0.750000
2,1,-0.506488,0.000000,-1.017214,0.000000,0.750000,0.750000
0,0,-8.439004,-1.043657,1.050572,-0.056147,0.750000,0.800000
1,0,-8.439004,1.043657,1.050572,0.056147,0.750000,0.800000
2,1,-0.558590,0.000000,-1.042040,0.000000,0.750000,0.800000
0,0,-8.385321,-1.046453,1.073661,-0.055931,0.750000,0.850000
1,0,-8.385321,1.046453,1.073661,0.055931,0.750000,0.850000
2,1,-0.611796,0.000000,-1.064130,0.000000,0.750000,0.850000
0,0,-8.330606,-1.049240,1.094313,-0.055728,0.750000,0.900000
1,0,-8.330606,1.049240,1.094313,0.055728,0.750000,0.900000
2,1,-0.665984,0.000000,-1.083753,0.000000,0.750000,0.900000
0,0,-8.274967,-1.052017,1.112768,-0.055541,0.750000,0.950000
1,0,-8.274967,1.052017,1.112768,0.055541,0.750000,0.950000
2,1,-0.721042,0.000000,-1.101151,0.000000,0.750000,0.950000
0,0,-8.218505,-1.054785,1.129243,-0.055371,0.750000,1.000000
1,0,-8.218505,1.054785,1.129243,0.055371,0.750000,1.000000
2,1,-0.776869,0.000000,-1.116540,0.000000,0.750000,1.000000
0,0,-8.161309,-1.057546,1.143931,-0.055221,0.750000,1.050000
1,0,-8.161309,1.057546,1.143931,0.055221,0.750000,1.050000
