id,gid,x,y,v_x,v_y,radius,time
5,5,-5.460152,-5.460201,0.617767,0.618002,0.500000,0.500000
6,6,0.000101,-7.714829,0.000349,0.896319,0.500000,0.500000
7,7,5.484504,-5.484302,-0.540991,0.541571,0.500000,0.500000
0,0,7.684273,0.000161,-0.896929,0.000296,0.500000,0.550000
1,1,5.460099,5.460026,-0.557263,-0.557947,0.500000,0.550000
2,2,0.000277,7.671789,0.000947,-0.932319,0.500000,0.550000
3,3,-5.431924,5.432017,0.638518,-0.638763,0.500000,0.550000
4,4,-7.716622,-0.000117,0.803308,-0.000782,0.500000,0.550000
5,5,-5.427601,-5.427648,0.651019,0.651053,0.500000,0.550000
6,6,0.000117,-7.667622,0.000329,0.944133,0.500000,0.550000
7,7,5.456031,-5.455805,-0.569469,0.569950,0.500000,0.550000
0,0,7.637388,0.000175,-0.937704,0.000282,0.500000,0.600000
1,1,5.430987,5.430893,-0.582237,-0.582660,0.500000,0.600000
2,2,0.000313,7.623050,0.000724,-0.974779,0.500000,0.600000
3,3,-5.398576,5.398648,0.666965,-0.667394,0.500000,0.600000
4,4,-7.674660,-0.000159,0.839224,-0.000827,0.500000,0.600000
5,5,-5.393567,-5.393609,0.680674,0.680794,0.500000,0.600000
6,6,0.000155,-7.618263,0.000746,0.987183,0.500000,0.600000
7,7,5.426297,-5.426053,-0.594677,0.595038,0.500000,0.600000
0,0,7.588652,0.000188,-0.974715,0.000268,0.500000,0.650000
1,1,5.400745,5.400629,-0.604846,-0.605273,0.500000,0.650000
2,2,0.000366,7.572421,0.001056,-1.012579,0.500000,0.650000
3,3,-5.363919,5.364007,0.693127,-0.692808,0.500000,0.650000
4,4,-7.631083,-0.000202,0.871539,-0.000870,0.500000,0.650000
5,5,-5.358210,-5.358256,0.707155,0.707046,0.500000,0.650000
6,6,0.000189,-7.566975,0.000682,1.025764,0.500000,0.650000
7,7,5.395433,-5.395167,-0.617285,0.617707,0.500000,0.650000
0,0,7.538261,0.000199,-1.007827,0.000221,0.500000,0.700000
1,1,5.369482,5.369368,-0.625260,-0.625225,0.500000,0.700000
2,2,0.000404,7.520098,0.000758,-1.046446,0.500000,0.700000
3,3,-5.328101,5.328214,0.716369,-0.715855,0.500000,0.700000
4,4,-7.586084,-0.000248,0.899986,-0.000923,0.500000,0.700000
5,5,-5.321648,-5.321716,0.731240,0.730801,0.500000,0.700000
6,6,0.000239,-7.513936,0.001003,1.060783,0.500000,0.700000
7,7,5.363566,-5.363260,-0.637343,0.638147,0.500000,0.700000
0,0,7.486380,0.000200,-1.037616,0.000008,0.500000,0.750000
1,1,5.337317,5.337213,-0.643298,-0.643098,0.500000,0.750000
2,2,0.000462,7.466251,0.001151,-1.076952,0.500000,0.750000
3,3,-5.291240,5.291392,0.737222,-0.736440,0.500000,0.750000
4,4,-7.539778,-0.000256,0.926132,-0.000150,0.500000,0.750000
5,5,-5.284023,-5.284124,0.752490,0.751854,0.500000,0.750000
6,6,0.000302,-7.459338,0.001270,1.091955,0.500000,0.750000
7,7,5.330817,-5.330454,-0.654976,0.656118,0.500000,0.750000
0,0,7.433177,0.000204,-1.064067,0.000091,0.500000,0.800000
1,1,5.304357,5.304256,-0.659203,-0.659149,0.500000,0.800000
2,2,0.000497,7.411023,0.000700,-1.104550,0.500000,0.800000
3,3,-5.253451,5.253637,0.755781,-0.755101,0.500000,0.800000
4,4,-7.492312,-0.000271,0.949311,-0.000293,0.500000,0.800000
5,5,-5.245436,-5.245561,0.771742,0.771248,0.500000,0.800000
6,6,0.000331,-7.403342,0.000574,1.119911,0.500000,0.800000
7,7,5.297236,-5.296812,-0.671621,0.672832,0.500000,0.800000
0,0,7.378764,0.000202,-1.088254,-0.000056,0.500000,0.850000
1,1,5.270688,5.270594,-0.673375,-0.673225,0.500000,0.850000
2,2,0.000528,7.354575,0.000627,-1.128970,0.500000,0.850000
3,3,-5.214819,5.215039,0.772640,-0.771969,0.500000,0.850000
4,4,-7.443827,-0.000260,0.969699,0.000209,0.500000,0.850000
5,5,-5.205999,-5.206158,0.788748,0.788075,0.500000,0.850000
6,6,0.000359,-7.346096,0.000552,1.144917,0.500000,0.850000
7,7,5.262902,-5.262436,-0.686686,0.687524,0.500000,0.850000
