id,gid,x,y,v_x,v_y,radius,time
0,0,7.993437,0.000002,-0.131268,0.000042,0.500000,0.050000
1,1,5.652748,5.652748,-0.082035,-0.082036,0.500000,0.050000
2,2,0.000002,7.993178,0.000038,-0.136442,0.500000,0.050000
3,3,-5.652172,5.652173,0.093562,-0.093540,0.500000,0.050000
4,4,-7.994094,0.000001,0.118122,0.000028,0.500000,0.050000
5,5,-5.652080,-5.652093,0.095396,0.095333,0.500000,0.050000
6,6,0.000000,-7.993084,0.000000,0.138325,0.500000,0.050000
7,7,5.652674,-5.652660,-0.083721,0.083795,0.500000,0.050000
0,0,7.980966,0.000006,-0.249403,0.000081,0.500000,0.100000
1,1,5.644955,5.644955,-0.155859,-0.155861,0.500000,0.100000
2,2,0.000005,7.980216,0.000073,-0.259232,0.500000,0.100000
3,3,-5.643284,5.643287,0.177761,-0.177721,0.500000,0.100000
4,4,-7.982873,0.000003,0.224423,0.000053,0.500000,0.100000
5,5,-5.643018,-5.643037,0.181245,0.181127,0.500000,0.100000
6,6,0.000000,-7.979943,0.000001,0.262810,0.500000,0.100000
7,7,5.644721,-5.644700,-0.159062,0.159204,0.500000,0.100000
0,0,7.963181,0.000012,-0.355705,0.000116,0.500000,0.150000
1,1,5.633842,5.633841,-0.222276,-0.222281,0.500000,0.150000
2,2,0.000011,7.961730,0.000109,-0.369721,0.500000,0.150000
3,3,-5.630608,5.630614,0.253518,-0.253468,0.500000,0.150000
4,4,-7.966870,0.000007,0.320060,0.000076,0.500000,0.150000
5,5,-5.630094,-5.630121,0.258487,0.258327,0.500000,0.150000
6,6,0.000001,-7.961202,0.000007,0.374822,0.500000,0.150000
7,7,5.633379,-5.633348,-0.226844,0.227048,0.500000,0.150000
0,0,7.940614,0.000019,-0.451350,0.000149,0.500000,0.200000
1,1,5.619741,5.619740,-0.282008,-0.282015,0.500000,0.200000
2,2,0.000018,7.938274,0.000148,-0.469128,0.500000,0.200000
3,3,-5.614525,5.614533,0.321667,-0.321615,0.500000,0.200000
4,4,-7.946566,0.000012,0.406073,0.000097,0.500000,0.200000
5,5,-5.613695,-5.613732,0.327970,0.327782,0.500000,0.200000
6,6,0.000001,-7.937422,0.000019,0.475598,0.500000,0.200000
7,7,5.618988,-5.618944,-0.287804,0.288064,0.500000,0.200000
0,0,7.913744,0.000028,-0.537401,0.000179,0.500000,0.250000
1,1,5.602956,5.602955,-0.335708,-0.335715,0.500000,0.250000
2,2,0.000028,7.910346,0.000190,-0.558557,0.500000,0.250000
3,3,-5.595377,5.595387,0.382961,-0.382915,0.500000,0.250000
4,4,-7.922396,0.000018,0.483402,0.000115,0.500000,0.250000
5,5,-5.594172,-5.594219,0.390467,0.390262,0.500000,0.250000
6,6,0.000003,-7.909109,0.000037,0.566257,0.500000,0.250000
7,7,5.601858,-5.601799,-0.342609,0.342918,0.500000,0.250000
0,0,7.883003,0.000039,-0.614820,0.000208,0.500000,0.300000
1,1,5.583757,5.583756,-0.383967,-0.383972,0.500000,0.300000
2,2,0.000039,7.878396,0.000234,-0.639008,0.500000,0.300000
3,3,-5.573472,5.573485,0.438083,-0.438049,0.500000,0.300000
4,4,-7.894751,0.000024,0.552901,0.000131,0.500000,0.300000
5,5,-5.571838,-5.571896,0.446672,0.446460,0.500000,0.300000
6,6,0.000006,-7.876719,0.000059,0.647811,0.500000,0.300000
7,7,5.582265,-5.582188,-0.391863,0.392214,0.500000,0.300000
0,0,7.848779,0.000050,-0.684473,0.000234,0.500000,0.350000
1,1,5.562391,5.562390,-0.427321,-0.427321,0.500000,0.350000
2,2,0.000053,7.842827,0.000278,-0.711380,0.500000,0.350000
3,3,-5.549090,5.549103,0.487653,-0.487630,0.500000,0.350000
4,4,-7.863984,0.000032,0.615341,0.000144,0.500000,0.350000
5,5,-5.546977,-5.547045,0.497218,0.497003,0.500000,0.350000
6,6,0.000010,-7.840660,0.000083,0.721173,0.500000,0.350000
7,7,5.560459,-5.560363,-0.436114,0.436498,0.500000,0.350000
0,0,7.811422,0.000063,-0.747140,0.000259,0.500000,0.400000
1,1,5.539078,5.539077,-0.466256,-0.466248,0.500000,0.400000
2,2,0.000069,7.804002,0.000322,-0.776485,0.500000,0.400000
3,3,-5.522478,5.522492,0.532225,-0.532215,0.500000,0.400000
4,4,-7.830413,0.000039,0.671421,0.000154,0.500000,0.400000
5,5,-5.519844,-5.519923,0.542672,0.542456,0.500000,0.400000
6,6,0.000016,-7.801302,0.000108,0.787165,0.500000,0.400000
7,7,5.536666,-5.536550,-0.475859,0.476267,0.500000,0.400000
0,0,7.771246,0.000077,-0.803524,0.000282,0.500000,0.450000
1,1,5.514018,5.514018,-0.501212,-0.501191,0.500000,0.450000
2,2,0.000087,7.762250,0.000363,-0.835053,0.500000,0.450000
3,3,-5.493863,5.493877,0.572302,-0.572302,0.500000,0.450000
4,4,-7.794324,0.000047,0.721775,0.000162,0.500000,0.450000
5,5,-5.490666,-5.490756,0.583545,0.583330,0.500000,0.450000
6,6,0.000022,-7.758975,0.000133,0.846529,0.500000,0.450000
7,7,5.511089,-5.510951,-0.511544,0.511968,0.500000,0.450000
0,0,7.728533,0.000093,-0.854257,0.000303,0.500000,0.500000
1,1,5.487389,5.487391,-0.532584,-0.532546,0.500000,0.500000
2,2,0.000108,7.717863,0.000402,-0.887743,0.500000,0.500000
3,3,-5.463447,5.463460,0.608336,-0.608343,0.500000,0.500000
4,4,-7.755975,0.000056,0.766974,0.000167,0.500000,0.500000
5,5,-5.459652,-5.459752,0.620298,0.620082,0.500000,0.500000
6,6,0.000030,-7.713979,0.000156,0.899930,0.500000,0.500000
7,7,5.483910,-5.483751,-0.543577,0.544007,0.500000,0.500000
0,0,7.683538,0.000109,-0.899908,0.000322,0.500000,0.550000
1,1,5.459352,5.459357,-0.560732,-0.560672,0.500000,0.550000
2,2,0.000129,7.671105,0.000439,-0.935144,0.500000,0.550000
3,3,-5.431410,5.431423,0.640733,-0.640744,0.500000,0.550000
4,4,-7.715599,0.000064,0.807531,0.000169,0.500000,0.550000
5,5,-5.426984,-5.427096,0.653346,0.653127,0.500000,0.550000
6,6,0.000039,-7.666581,0.000179,0.947968,0.500000,0.550000
7,7,5.455294,-5.455113,-0.572320,0.572748,0.500000,0.550000
0,0,7.636488,0.000126,-0.940988,0.000339,0.500000,0.600000
1,1,5.430053,5.430062,-0.585976,-0.585891,0.500000,0.600000
2,2,0.000153,7.622216,0.000472,-0.977790,0.500000,0.600000
3,3,-5.397917,5.397929,0.669858,-0.669869,0.500000,0.600000
4,4,-7.673403,0.000073,0.843913,0.000170,0.500000,0.600000
5,5,-5.392831,-5.392954,0.683061,0.682837,0.500000,0.600000
6,6,0.000049,-7.617021,0.000199,0.991184,0.500000,0.600000
7,7,5.425389,-5.425187,-0.598104,0.598523,0.500000,0.600000
0,0,7.587590,0.000143,-0.977957,0.000355,0.500000,0.650000
1,1,5.399623,5.399638,-0.608608,-0.608493,0.500000,0.650000
2,2,0.000178,7.571408,0.000502,-1.016159,0.500000,0.650000
3,3,-5.363115,5.363127,0.696041,-0.696048,0.500000,0.650000
4,4,-7.629576,0.000081,0.876537,0.000168,0.500000,0.650000
5,5,-5.357342,-5.357476,0.709778,0.709546,0.500000,0.650000
6,6,0.000060,-7.565518,0.000217,1.030061,0.500000,0.650000
7,7,5.394328,-5.394106,-0.621224,0.621627,0.500000,0.650000
0,0,7.537029,0.000162,-1.011228,0.000370,0.500000,0.700000
1,1,5.368178,5.368201,-0.628890,-0.628742,0.500000,0.700000
2,2,0.000205,7.518874,0.000529,-1.050680,0.500000,0.700000
3,3,-5.327136,5.327148,0.719577,-0.719576,0.500000,0.700000
4,4,-7.584287,0.000089,0.905780,0.000164,0.500000,0.700000
5,5,-5.320652,-5.320799,0.733799,0.733557,0.500000,0.700000
6,6,0.000072,-7.512267,0.000233,1.065036,0.500000,0.700000
7,7,5.362230,-5.361990,-0.641949,0.642328,0.500000,0.700000
0,0,7.484970,0.000181,-1.041174,0.000383,0.500000,0.750000
1,1,5.335826,5.335857,-0.647057,-0.646872,0.500000,0.750000
2,2,0.000232,7.464787,0.000554,-1.081742,0.500000,0.750000
3,3,-5.290099,5.290112,0.740732,-0.740720,0.500000,0.750000
4,4,-7.537688,0.000097,0.931982,0.000158,0.500000,0.750000
5,5,-5.282883,-5.283042,0.755395,0.755139,0.500000,0.750000
6,6,0.000084,-7.457441,0.000247,1.096502,0.500000,0.750000
7,7,5.329205,-5.328946,-0.660517,0.660866,0.500000,0.750000
