id,gid,x,y,v_x,v_y,radius,time
0,0,-8.993580,-1.001693,0.128406,-0.033862,0.750000,0.050000
1,0,-8.993341,1.001673,0.133187,0.033464,0.750000,0.050000
2,1,-0.006500,0.000000,-0.130000,0.000000,0.750000,0.050000
0,0,-8.981239,-1.003969,0.246823,-0.045521,0.750000,0.100000
1,0,-8.980742,1.003987,0.251964,0.046284,0.750000,0.100000
2,1,-0.018849,0.000000,-0.246977,0.000004,0.750000,0.100000
0,0,-8.963566,-1.006505,0.353458,-0.050714,0.750000,0.150000
1,0,-8.962880,1.006642,0.357245,0.053101,0.750000,0.150000
2,1,-0.036454,0.000000,-0.352109,0.000006,0.750000,0.150000
0,0,-8.941235,-1.009216,0.446610,-0.054233,0.750000,0.200000
1,0,-8.940263,1.009491,0.452348,0.056972,0.750000,0.200000
2,1,-0.058783,-0.000002,-0.446564,-0.000052,0.750000,0.200000
0,0,-8.914589,-1.012081,0.532919,-0.057281,0.750000,0.250000
1,0,-8.913343,1.012396,0.538396,0.058101,0.750000,0.250000
2,1,-0.085346,-0.000003,-0.531260,-0.000027,0.750000,0.250000
0,0,-8.884149,-1.014898,0.608797,-0.056355,0.750000,0.300000
1,0,-8.882616,1.015257,0.614540,0.057216,0.750000,0.300000
2,1,-0.115711,-0.000000,-0.607310,0.000060,0.750000,0.300000
0,0,-8.850341,-1.017759,0.676167,-0.057218,0.750000,0.350000
1,0,-8.848460,1.018179,0.683129,0.058447,0.750000,0.350000
2,1,-0.149479,0.000001,-0.675350,0.000035,0.750000,0.350000
0,0,-8.813401,-1.020594,0.738804,-0.056699,0.750000,0.400000
1,0,-8.811193,1.021101,0.745341,0.058425,0.750000,0.400000
2,1,-0.186308,0.000002,-0.736588,0.000009,0.750000,0.400000
0,0,-8.773703,-1.023451,0.793952,-0.057145,0.750000,0.450000
1,0,-8.771186,1.023983,0.800137,0.057646,0.750000,0.450000
2,1,-0.225883,-0.000011,-0.791492,-0.000260,0.750000,0.450000
0,0,-8.731558,-1.026274,0.842907,-0.056455,0.750000,0.500000
1,0,-8.728732,1.026831,0.849069,0.056968,0.750000,0.500000
2,1,-0.267908,-0.000035,-0.840504,-0.000468,0.750000,0.500000
