id,gid,x,y,v_x,v_y,radius,time
0,0,10.159110,0.356698,-0.139806,0.031879,0.200000,0.050000
1,0,12.539335,0.591396,-0.181298,-0.002627,0.200000,0.050000
2,0,7.338241,-0.119400,0.324023,0.051617,0.200000,0.050000
3,0,6.779540,-0.865378,-0.500000,-0.500000,0.200000,0.050000
4,0,8.832334,0.707218,-0.054326,0.144125,0.200000,0.050000
5,0,5.248660,0.509603,0.500000,-0.500000,0.200000,0.050000
6,0,13.693367,-1.056423,-0.042657,-0.131861,0.200000,0.050000
7,0,10.855192,-0.170878,-0.096157,-0.020665,0.200000,0.050000
8,0,13.301394,-0.531648,-0.230120,0.115851,0.200000,0.050000
9,0,8.020474,-0.226842,-0.181527,-0.124353,0.200000,0.050000
10,0,6.888300,0.244538,0.500000,0.500000,0.200000,0.050000
11,0,14.755299,-0.690933,-0.112016,0.006301,0.200000,0.050000
12,0,13.384900,0.570504,-0.500000,-0.500000,0.200000,0.050000
13,0,8.525240,0.131807,-0.021206,0.000423,0.200000,0.050000
14,0,6.810139,-0.389901,-0.044012,0.500000,0.200000,0.050000
15,0,13.637100,1.045840,0.500000,0.500000,0.200000,0.050000
16,0,6.420660,0.024987,-0.500000,-0.500000,0.200000,0.050000
17,0,6.772550,0.891158,-0.137398,0.165218,0.200000,0.050000
18,0,9.492135,-0.438740,-0.125899,-0.021982,0.200000,0.050000
19,0,7.357290,-0.849157,0.500000,-0.195345,0.200000,0.050000
20,1,7.299206,7.707025,-0.017274,-0.126708,0.200000,0.050000
21,1,8.365123,-4.201685,-0.019536,-0.130699,0.200000,0.050000
22,1,7.111609,2.329395,0.000387,-0.133099,0.200000,0.050000
23,1,9.086878,-3.083014,-0.029048,-0.126482,0.200000,0.050000
24,1,5.310826,5.483174,0.013724,-0.135925,0.200000,0.050000
25,1,8.411669,-2.035553,-0.024013,-0.127464,0.200000,0.050000
26,1,6.821918,6.561552,-0.001037,-0.135162,0.200000,0.050000
27,1,5.172378,1.229404,0.107169,0.123481,0.200000,0.050000
28,1,4.810087,3.016818,0.010747,-0.119037,0.200000,0.050000
29,1,4.787470,0.734054,-0.500000,0.500000,0.200000,0.050000
30,1,7.602191,3.440312,-0.018786,-0.131565,0.200000,0.050000
31,1,7.274783,-4.351571,-0.020549,-0.132415,0.200000,0.050000
32,1,5.645879,2.233598,0.022975,-0.121243,0.200000,0.050000
33,1,7.976740,5.357914,-0.011602,-0.123919,0.200000,0.050000
34,1,4.927689,6.630296,0.011377,-0.120071,0.200000,0.050000
35,1,9.191948,3.775177,0.152355,-0.190054,0.200000,0.050000
36,1,6.196815,4.201863,0.006498,-0.129134,0.200000,0.050000
37,1,8.543850,3.856531,-0.177400,-0.121989,0.200000,0.050000
38,1,9.141264,4.628305,-0.000914,-0.071103,0.200000,0.050000
39,1,6.798826,8.862393,-0.001671,-0.122138,0.200000,0.050000
0,0,10.146617,0.358988,-0.249849,0.045806,0.200000,0.100000
1,0,12.524492,0.591637,-0.296859,0.004831,0.200000,0.100000
2,0,7.329442,-0.110594,-0.175977,0.176127,0.200000,0.100000
3,0,6.751011,-0.888526,-0.570586,-0.462963,0.200000,0.100000
4,0,8.824512,0.716369,-0.156429,0.183012,0.200000,0.100000
5,0,5.261919,0.490515,0.265180,-0.381766,0.200000,0.100000
6,0,13.684543,-1.062497,-0.176488,-0.121479,0.200000,0.100000
7,0,10.845244,-0.172511,-0.198958,-0.032656,0.200000,0.100000
8,0,13.286244,-0.530848,-0.303004,0.016011,0.200000,0.100000
